backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,vote_average,vote_count
https://image.tmdb.org/t/p/w1280/xXSjMjCdZ6v7NIFvsSMNqe4ySkF.jpg,Hellhole,pl,Ostatnia Wieczerza,"In a monastery cut off from the world, the monks run a clinic for the possessed. One day, a young policeman Marek comes to the convent. Posing as a clergyman, he penetrates monastic life and tries to explain the recent, mysterious disappearance of several tormented inmates. It turns out, however, that there is no way out of the monastery.",https://image.tmdb.org/t/p/w1280/y47wBamj9vdqBeGaLEFTrYEPTeC.jpg,movie,[27],347.401,2022-10-26,6.062,98
https://image.tmdb.org/t/p/w1280/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,Terrifier,en,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",https://image.tmdb.org/t/p/w1280/nfRlQCl590F30L37aihuqBGBvaO.jpg,movie,"[27, 53]",1159.134,2016-03-15,6.563,941
https://image.tmdb.org/t/p/w1280/sP1ShE4BGLkHSRqG9ZeGHg6C76t.jpg,The Minute You Wake Up Dead,en,The Minute You Wake Up Dead,"A stockbroker in a small southern town gets embroiled in an insurance scam with a next-door neighbor that leads to multiple murders when a host of other people want in on the plot. Sheriff Thurmond Fowler, the by-the-book town sheriff for over four decades, works earnestly to try and unravel the town’s mystery and winds up getting more than he bargained for.",https://image.tmdb.org/t/p/w1280/cAuBJBCO6qDe8rmrs5Hw50ZoqKi.jpg,movie,"[53, 80]",39.463,2022-11-04,4.889,9
https://image.tmdb.org/t/p/w1280/yo0qfH2dQGGMxkfivdkz5zxVatD.jpg,The Invitation,en,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",https://image.tmdb.org/t/p/w1280/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,movie,"[27, 53]",1180.279,2022-08-24,6.425,302
https://image.tmdb.org/t/p/w1280/mifoXrO18fyEBPYn9UqNduunod9.jpg,Raymond & Ray,en,Raymond & Ray,"Half brothers Raymond and Ray reunite when their estranged father dies—and discover that his final wish was for them to dig his grave. Together, they process who they’ve become as men, both because of their father and in spite of him.",https://image.tmdb.org/t/p/w1280/fdKZmSQHD17JjGUYkluhpttgJRi.jpg,movie,"[18, 35]",99.784,2022-10-14,7.071,63
https://image.tmdb.org/t/p/w1280/wbEjiLsBbLUzkrRV7WoCx2Xkjdt.jpg,Last Seen Alive,en,Last Seen Alive,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.",https://image.tmdb.org/t/p/w1280/qvqyDj34Uivokf4qIvK4bH0m0qF.jpg,movie,"[28, 53]",273.79,2022-05-19,6.591,467
https://image.tmdb.org/t/p/w1280/rl7Jw8PjhSIjArOlDNv0JQPL1ZV.jpg,20th Century Girl,ko,20 Century Girl,"Yeon-du asks her best friend Bora to collect all the information she can about Baek Hyun-jin while she is away in the U.S. for heart surgery. Bora decides to get close to Baek's best friend, Pung Woon-ho first. However, Bora's clumsy plan unfolds in an unexpected direction. In 1999, a year before the new century, Bora, who turns seventeen, falls into the fever of first love.",https://image.tmdb.org/t/p/w1280/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,movie,"[10749, 18]",465.536,2022-10-06,8.836,217
https://image.tmdb.org/t/p/w1280/utUVo1wt3i4OdrQQS3I9QeegYsM.jpg,Men,en,Men,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",https://image.tmdb.org/t/p/w1280/jo1Kv3P3UgDVk7JnUFr2Cl8WWUM.jpg,movie,"[27, 53, 14]",900.505,2022-05-20,6.291,450
https://image.tmdb.org/t/p/w1280/8SKOYP0ukOCAixubONgTpWcMCKA.jpg,Selena Gomez: My Mind & Me,en,Selena Gomez: My Mind & Me,"After years in the limelight, Selena Gomez achieves unimaginable stardom. But just as she reaches a new peak, an unexpected turn pulls her into darkness. This uniquely raw and intimate documentary spans her six-year journey into a new light.",https://image.tmdb.org/t/p/w1280/oMpsswJv8x4vnOnIKqs4xJs2Kn3.jpg,movie,"[99, 10402]",366.412,2022-11-04,8.8,101
https://image.tmdb.org/t/p/w1280/t2mK9akzwmnGYIXHH9qShBP55QX.jpg,Prey for the Devil,en,Prey for the Devil,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",https://image.tmdb.org/t/p/w1280/w3s6XEDNVGq5LUlghqs6VlvsvL6.jpg,movie,"[27, 53]",120.886,2022-10-23,5.878,49
https://image.tmdb.org/t/p/w1280/5GA3vV1aWWHTSDO5eno8V5zDo8r.jpg,Orphan: First Kill,en,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",https://image.tmdb.org/t/p/w1280/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,movie,"[27, 53]",985.943,2022-07-27,6.819,1265
https://image.tmdb.org/t/p/w1280/1DBDwevWS8OhiT3wqqlW7KGPd6m.jpg,Fall,en,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",https://image.tmdb.org/t/p/w1280/spCAxD99U1A6jsiePFoqdEcY0dG.jpg,movie,[53],1381.313,2022-08-11,7.304,1696
https://image.tmdb.org/t/p/w1280/iS9U3VHpPEjTWnwmW56CrBlpgLj.jpg,Hocus Pocus 2,en,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",https://image.tmdb.org/t/p/w1280/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,movie,"[14, 35, 10751]",1065.383,2022-09-27,7.559,1078
https://image.tmdb.org/t/p/w1280/tqj7NKj11keFuLzPsBDMUq2dOUO.jpg,The Lord of the Rings: The Fellowship of the Ring,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",https://image.tmdb.org/t/p/w1280/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,movie,"[12, 14, 28]",123.269,2001-12-18,8.389,21769
https://image.tmdb.org/t/p/w1280/vkGbFe1e7M9nNEEWj4SjqGtpniN.jpg,Elesin Oba: The King's Horseman,yo,Elesin Oba: The King's Horseman,"Inspired by true life events, in the Oyo Empire in the 1940's, Elesin Oba, the king's chief horseman, succumbs to the lure of beauty and sexual desire on the very evening he is set to die in order to fulfil his lifelong debt of ritual suicide to accompany the dead Alaafin to the realm of the ancestors, he derails from a very important generational and spiritual transaction. This sets in motion a series of catastrophic consequences, in a spell-binding film of emotions, humour, and tragic role reversals that puts ancient beliefs and customs on trial in an ever increasingly post-modern and Western world.",https://image.tmdb.org/t/p/w1280/6lvUZgY23Emak4VjFy8VXiDjuVF.jpg,movie,[18],21.44,2022-09-10,6.6,11
https://image.tmdb.org/t/p/w1280/akYTfFvYkFGJReFxXM841NidlAa.jpg,Wild Is the Wind,en,Wild Is the Wind,"When two corrupt police officers investigate the brutal murder of a young girl, tensions come to a head in their small, racially-segregated town.",https://image.tmdb.org/t/p/w1280/rITxQBtnMpneZf8QzH1dqONQocx.jpg,movie,"[80, 18]",1131.742,2022-10-28,5.8,29
https://image.tmdb.org/t/p/w1280/u1KFDIP64LjG3iD1dbSRBSDNyge.jpg,The Chalk Line,es,Jaula,"After a couple finds a traumatized child of unknown origins, wife Paula must decipher the girl's strange behaviors to unlock her identity and dark past.",https://image.tmdb.org/t/p/w1280/ifxAT8LVbSCxAi290VplTwbEQNh.jpg,movie,"[27, 53, 9648]",418.479,2022-09-09,6.259,106
https://image.tmdb.org/t/p/w1280/yrdAamkeqXHm0UYukk8xgoCvc7G.jpg,Star Wars,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,https://image.tmdb.org/t/p/w1280/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,movie,"[12, 28, 878]",64.457,1977-05-25,8.207,17889
https://image.tmdb.org/t/p/w1280/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,Avengers: Infinity War,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",https://image.tmdb.org/t/p/w1280/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,movie,"[12, 28, 878]",309.955,2018-04-25,8.266,25706
https://image.tmdb.org/t/p/w1280/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,Avengers: Endgame,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",https://image.tmdb.org/t/p/w1280/or06FN3Dka5tukK1e9sl16pB3iy.jpg,movie,"[12, 878, 28]",180.826,2019-04-24,8.277,22071
https://image.tmdb.org/t/p/w1280/gh1Rghpf3BIISHSAw9GsObG4TN3.jpg,"Argentina, 1985",es,"Argentina, 1985","In a David-vs-Goliath battle and under constant threat, Julio Strassera, Luis Moreno Ocampo and their young legal team of unlikely heroes dared to prosecute Argentina’s bloodiest military dictatorship against all odds and in a race against time to bring justice to the victims of the Military Junta.",https://image.tmdb.org/t/p/w1280/nmh7vD2eDVRqFJoCpEzVcfGcPPf.jpg,movie,"[18, 36]",158.076,2022-09-29,8.32,128
https://image.tmdb.org/t/p/w1280/zmpvhQQ8HcwwD1MujPZIEpT92GW.jpg,Bodies Bodies Bodies,en,Bodies Bodies Bodies,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",https://image.tmdb.org/t/p/w1280/uU3YoLSaVBOaMryzhuiiRWDFbIw.jpg,movie,"[35, 27, 9648]",33.862,2022-08-05,6.529,280
https://image.tmdb.org/t/p/w1280/cuAUhb0aYQ9PsdU7EN3L2p1d3Ox.jpg,The Curse of Bridge Hollow,en,The Curse of Bridge Hollow,A Halloween-hating dad reluctantly teams up with his teenage daughter when an evil spirit wreaks havoc by making their town's decorations come to life.,https://image.tmdb.org/t/p/w1280/t6P9l6tcVnWLS1ADUAfkUCGQhm0.jpg,movie,"[12, 35, 27, 10751]",309.039,2022-10-14,6.887,274
https://image.tmdb.org/t/p/w1280/2uRMlptbfEpXVU4uj6wDljHAzFD.jpg,The System,en,The System,"When a young soldier, newly returned from war, gets caught up in a drug bust, he is recruited by the authorities to go undercover in a notoriously dangerous prison in order to figure out what is really going on.",https://image.tmdb.org/t/p/w1280/5v3grtPk3QSdjDP8ggpylA3hgIy.jpg,movie,"[28, 80]",37.415,2022-10-28,5.2,4
https://image.tmdb.org/t/p/w1280/pGx6O6IwqADOsgmqWzPysmWnOyr.jpg,Blade of the 47 Ronin,en,Blade of the 47 Ronin,"In this sequel to ""47 Ronin,"" a new class of warriors emerges among the Samurai clans to keep a sought-after sword from falling into the wrong hands.",https://image.tmdb.org/t/p/w1280/kjFDIlUCJkcpFxYKtE6OsGcAfQQ.jpg,movie,"[28, 14]",1896.107,2022-10-25,6.779,61
https://image.tmdb.org/t/p/w1280/2cQMVHBaP1wK0UBX5SGDahB3lp3.jpg,Watcher,en,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",https://image.tmdb.org/t/p/w1280/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg,movie,"[9648, 53, 27]",205.279,2022-06-03,6.254,279
https://image.tmdb.org/t/p/w1280/xov3ufX4ZRyw2pSF3XLNjtvZPw4.jpg,Confidential Assignment 2: International,ko,공조 2: 인터내셔날,"Follows Rim Chul Ryung heading back to South Korea in pursuit of a brutal and secret criminal organization. He teams up again with Kang Jin Tae, who volunteers to work with the North Korean in order to get back on the investigation team after a mistake landed him in the cyber crime department.",https://image.tmdb.org/t/p/w1280/sGzfZHlOQNCggWwCiDjl3cLbWfB.jpg,movie,"[28, 35]",27.107,2022-09-07,7.0,7
https://image.tmdb.org/t/p/w1280/vgnoBSVzWAV9sNQUORaDGvDp7wx.jpg,Interstellar,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,https://image.tmdb.org/t/p/w1280/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,movie,"[12, 18, 878]",186.589,2014-11-05,8.381,29745
https://image.tmdb.org/t/p/w1280/zNE4oUkZnpbCpFiJbbaX4YJOPmE.jpg,Detective Knight: Rogue,en,Detective Knight: Rogue,"As Los Angeles prepares for Halloween, mask-wearing armed robbers critically wound detective James Knight’s partner in a shootout following a heist. With Knight in hot pursuit, the bandits flee L.A. for New York, where the detective’s dark past collides with his present case and threatens to tear his world apart…unless redemption can claim Knight first.",https://image.tmdb.org/t/p/w1280/2wj5iUJ2B5AQ1lFctJgUrHHsp9B.jpg,movie,"[28, 80]",32.603,2022-10-21,6.0,6
https://image.tmdb.org/t/p/w1280/faRXxBVMadTD9hnUXgtlKiFgcJB.jpg,Don't Leave,tr,Kal,"Semih's girlfriend suddenly breaks up with him. In search of answers about their relationship, he must soon confront what he had long ignored.",https://image.tmdb.org/t/p/w1280/lY60e6nqssfZC4reBRzFglayQZ9.jpg,movie,"[10749, 18]",36.161,2022-11-11,8.5,2
https://image.tmdb.org/t/p/w1280/whn480SyRnaHxYqZlKR4COASykD.jpg,Clerks III,en,Clerks III,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",https://image.tmdb.org/t/p/w1280/alReTtKikeYcZodWsw4XOaVsCqL.jpg,movie,[35],163.755,2022-09-04,6.664,61
https://image.tmdb.org/t/p/w1280/tIX6j3NzadlwGcJ52nuWdmtOQkg.jpg,Jeepers Creepers: Reborn,en,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",https://image.tmdb.org/t/p/w1280/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,movie,"[27, 53, 9648]",1268.503,2022-09-15,5.76,444
https://image.tmdb.org/t/p/w1280/xDEVdWduhRdNS4PzA6wif6FjUQb.jpg,Shadow Master,en,Shadow Master,"After being slain by a group of criminals, a man is reborn with animal-like superpowers and makes it his mission to right the wrongs of his city.",https://image.tmdb.org/t/p/w1280/67ZsRKbItt6B1yHlsJKgfPWOyuJ.jpg,movie,"[28, 14, 9648, 53]",12.803,2022-11-03,5.5,2
https://image.tmdb.org/t/p/w1280/3r3tZgKTw1554hcFoUfydLHE38w.jpg,Hellraiser,en,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",https://image.tmdb.org/t/p/w1280/f9ZAIUxTTk23vo1BC9Ur1Rx5c2E.jpg,movie,"[27, 9648]",74.781,2022-09-28,6.49,303
